Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Region value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2018/19,22.04941,21.3965,22.711,21.05159,23.04289,,15367,,,Better,Not compared,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2018/19,21.17521,20.53828,21.83172,20.19206,22.24983,,15308,,,Better,Not compared,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2018/19,22.19714,21.49146,22.89864,21.10016,23.305,,13289,,,Better,Not compared,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2018/19,20.51419,19.82525,21.20386,19.43353,21.59537,,13276,,,Better,Not compared,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2018/19,18.20382,17.58165,18.83348,17.25994,19.21814,,14299,,,Better,Not compared,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18-24 yrs,,,2018/19,10.44181,9.70082,11.19674,9.35326,11.61984,,6618,,,Not compared,Not compared,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E92000001,England,E12000007,London region,Region,Persons,18+ yrs,,,2018/19,19.14454,18.48286,19.83057,18.13628,20.21563,,12985,,,Better,Not compared,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000001,City of London,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,12.86406,8.65801,17.31602,6.49351,19.91342,,231,,,Better,Better,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000002,Barking and Dagenham,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,33.34313,28.26087,38.50932,25.46584,40.9941,,322,,,Worse,Worse,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000003,Barnet,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,18.1182,14.09214,22.22222,12.46612,24.93225,,369,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000004,Bexley,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,27.43954,23.15789,32.10526,20.52632,34.47368,,380,,,Similar,Worse,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000005,Brent,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,13.29457,10.05291,16.66667,8.20079,18.78307,,378,,,Better,Better,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000006,Bromley,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,20.08615,16.31206,23.87707,14.4208,26.00496,,423,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000007,Camden,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,14.11676,10.76923,17.69231,8.97436,20,,390,,,Better,Better,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000008,Croydon,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,20.10505,16.14583,24.21875,14.0625,26.82292,,384,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000009,Ealing,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,20.1477,16.32653,24.23469,14.28571,26.78571,,392,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000010,Enfield,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,27.82888,23.3871,32.52688,20.96747,35.48387,,372,,,Similar,Worse,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000011,Greenwich,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,23.75633,19.33842,27.98982,17.557,30.53435,,393,,,Similar,Worse,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000012,Hackney,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,22.12974,18.13602,26.44836,15.86877,28.71562,,397,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000013,Hammersmith and Fulham,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,13.00707,9.7619,16.19048,8.33333,18.33333,,420,,,Better,Better,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000014,Haringey,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,19.24448,15.55556,23.20988,13.33333,25.4321,,405,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000015,Harrow,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,15.72647,12.09677,19.62366,10.21505,21.77446,,372,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000016,Havering,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,19.71488,15.85366,23.65854,13.90244,25.61024,,410,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000017,Hillingdon,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,19.36958,15.64792,23.22738,13.69193,25.42787,,409,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000018,Hounslow,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,21.20025,17.30769,25.24038,15.38462,27.40385,,416,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000019,Islington,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,15.57574,12.19512,19.02439,10.4878,21.21951,,410,,,Better,Better,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000020,Kensington and Chelsea,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,19.30328,15.54404,23.31606,13.21244,25.38886,,386,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000021,Kingston upon Thames,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,15.7958,12.41218,19.20375,10.53864,21.77986,,427,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000022,Lambeth,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,18.10908,14.58824,21.88235,12.23529,23.76471,,425,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000023,Lewisham,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,20.89078,16.94118,24.70588,14.82353,27.05882,,425,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000024,Merton,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,18.63953,14.83254,22.48804,12.67943,24.88038,,418,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000025,Newham,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,20.87477,16.56627,25.3012,14.15663,27.71084,,332,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000026,Redbridge,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,23.88208,19.62865,28.38196,17.50637,31.03448,,377,,,Similar,Worse,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000027,Richmond upon Thames,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,12.47511,9.64126,15.69507,8.07175,17.48879,,446,,,Better,Better,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000028,Southwark,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,17.66939,14.03941,21.42857,12.06897,23.89187,,406,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000029,Sutton,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,20.55489,16.82243,24.53271,14.71963,26.86916,,428,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000030,Tower Hamlets,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,17.72879,14.0665,21.73913,12.02046,23.78542,,391,,,Better,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000031,Waltham Forest,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,21.01773,16.83673,25,15.05102,27.55102,,392,,,Similar,Similar,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000032,Wandsworth,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,9.90019,7.19258,12.76102,5.56845,14.61717,,431,,,Better,Better,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000033,Westminster,Districts & UAs (2020/21),Persons,18+ yrs,,,2018/19,12.62252,9.57944,15.88785,8.17757,17.99065,,428,,,Better,Better,20180000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Male,18+ yrs,,,2019/20,24.72208,24.40578,25.04134,24.20303,25.21533,,69545,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Female,18+ yrs,,,2019/20,24.01973,23.72793,24.30972,23.57533,24.48863,,79931,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,85+ yrs,,,2019/20,18.6701,17.14957,20.2036,16.2881,21.065,,2554,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,25-34 yrs,,,2019/20,20.35769,19.77871,20.93783,19.46258,21.24869,,18980,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,35-44 yrs,,,2019/20,23.6559,23.08984,24.19462,22.76283,24.53047,,22629,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,45-54 yrs,,,2019/20,28.33745,27.778,28.8888,27.47181,29.19496,,25477,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,55-64 yrs,,,2019/20,30.13947,29.63856,30.65283,29.34783,30.9502,,30268,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,65-74 yrs,,,2019/20,28.27724,27.74448,28.78984,27.45164,29.14056,,29368,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,75-84 yrs,,,2019/20,25.44852,24.6834,26.18488,24.31939,26.60955,,13187,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,,,2019/20,24.35666,24.13765,24.57318,24.03128,24.7237,,149476,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2019/20,29.54982,29.15615,29.9505,28.94876,30.17357,,51111,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2019/20,31.70638,30.37744,33.08322,29.51337,33.76535,,4398,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Working,2019/20,23.34086,23.05793,23.6238,22.89248,23.78801,,83416,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2019/20,40.39458,39.7988,40.98665,39.46218,41.32328,,25845,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2019/20,20.77784,20.54323,21.01584,20.41638,21.14016,,117440,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2019/20,25.30697,25.07139,25.54737,24.93293,25.68424,,127113,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2019/20,20.17369,19.32134,21.04818,18.81415,21.55538,,8281,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2019/20,18.13383,17.14236,19.13164,16.60612,19.6506,,5781,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2019/20,32.42601,30.17341,34.68208,29.01728,35.95376,,1730,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2019/20,4.90032,3.46476,6.45161,2.74791,7.28793,,837,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2019/20,23.35878,21.36752,25.29915,20.2849,26.4388,,1755,,,Similar,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2019/20,21.53851,19.14132,23.97138,17.889,25.31315,,1118,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2019/20,35.5642,34.25872,36.82283,33.52612,37.63256,,5187,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2019/20,24.04393,22.81964,25.25402,22.05756,26.07961,,4724,,,Similar,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2019/20,32.69614,30.25388,35.19041,28.91396,36.60085,,1418,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2019/20,30.29737,29.58631,31.01089,29.17573,31.44012,,16075,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2019/20,26.99818,26.31868,27.67399,25.91573,28.06473,,16380,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2019/20,19.90064,19.58472,20.22021,19.4148,20.40373,,58852,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Most deprived decile,2019/20,33.62176,32.82704,34.42782,32.34105,34.85415,,13370,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Second most deprived decile,2019/20,29.59109,28.81615,30.34699,28.41521,30.79167,,13718,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Third more deprived decile,2019/20,25.69672,24.9913,26.41877,24.61526,26.86444,,14361,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fourth more deprived decile,2019/20,25.88547,25.17887,26.6098,24.73169,27.112,,14536,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fifth more deprived decile,2019/20,23.29483,22.66838,23.92903,22.30652,24.26171,,17134,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fifth less deprived decile,2019/20,22.98863,22.28613,23.6906,21.83846,24.07777,,13174,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fourth less deprived decile,2019/20,22.64586,22.04252,23.2598,21.67104,23.64844,,17498,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Third less deprived decile,2019/20,21.93465,21.25135,22.60599,20.84517,22.9514,,14766,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Second least deprived decile,2019/20,20.25071,19.59926,20.89175,19.21628,21.29523,,14623,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Least deprived decile,2019/20,17.64586,17.06554,18.24374,16.76485,18.59966,,16296,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2019/20,19.23269,18.95679,19.51098,18.8163,19.67381,,76152,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Intermediate occupations,2019/20,22.9247,22.24894,23.62275,21.85739,23.99371,,14558,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Self-employed and small employers,2019/20,21.72727,20.91218,22.53521,20.45315,23.00469,,9798,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2019/20,25.67655,24.82658,26.5171,24.33806,26.95654,,10235,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Semi-routine and routine occupations,2019/20,27.39928,26.64154,28.14926,26.13645,28.57897,,13265,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Long term unemployed or never worked,2019/20,32.41423,30.63209,34.27877,29.45701,35.37277,,2468,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Students,2019/20,22.40011,20.97964,23.81233,20.21245,24.60906,,3389,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Other/unclassified,2019/20,22.18543,20.90375,23.51421,20.07747,24.26357,,3870,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2019/20,29.63988,28.87617,30.44467,28.42913,31.00936,,12751,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2019/20,29.89238,28.98768,30.8195,28.44134,31.38727,,9335,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2019/20,24.44547,23.61713,25.28967,23.16372,25.75316,,9925,,,Similar,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2019/20,24.54232,23.59324,25.48574,23.02547,26.06612,,7926,,,Similar,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2019/20,25.05553,24.26055,25.86413,23.83319,26.30924,,11228,,,Similar,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2019/20,23.08067,22.44649,23.72252,22.08108,24.05896,,17241,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2019/20,25.381,24.80157,25.9548,24.44673,26.24429,,21418,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2019/20,23.43955,22.84113,24.02295,22.4876,24.38138,,19802,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2019/20,22.30229,21.78919,22.80587,21.51574,23.12166,,25967,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2019/20,19.71243,19.0519,20.37744,18.64869,20.79522,,13883,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2019/20,29.45955,28.83056,30.11954,28.47713,30.50936,,19240,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2019/20,26.30329,25.70403,26.92498,25.30392,27.3147,,19495,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2019/20,25.65824,24.95886,26.36451,24.56116,26.76906,,14584,,,Worse,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2019/20,24.86277,24.1267,25.59692,23.73266,26.00593,,13197,,,Similar,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2019/20,24.02908,23.32874,24.72777,22.92212,25.14818,,14510,,,Similar,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2019/20,23.35544,22.64151,24.06724,22.30103,24.48576,,14098,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2019/20,22.59982,21.89219,23.30766,21.45946,23.69638,,13635,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2019/20,22.70641,21.98619,23.42766,21.58406,23.79943,,13181,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2019/20,20.41316,19.72122,21.10745,19.36125,21.48274,,13057,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2019/20,19.66468,19.02756,20.31218,18.69603,20.67823,,14479,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,,,E92000001,England,England,Persons,18-24 yrs,,,2019/20,12.34732,11.62127,13.13275,11.22194,13.63183,,7013,,,Not compared,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E92000001,England,E12000007,London region,Region,Persons,18+ yrs,,,2019/20,18.92036,18.25306,19.59218,17.84981,19.92696,,13143,,,Better,Not compared,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000001,City of London,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,14.52583,10.41667,19.16667,8.33333,22.08333,,240,,,Better,Similar,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000002,Barking and Dagenham,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,31.57714,26.74772,36.77812,24.31611,39.51368,,329,,,Worse,Worse,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000003,Barnet,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,16.88296,13.28321,20.55138,11.2782,22.80702,,399,,,Better,Similar,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000004,Bexley,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,27.99276,23.71638,32.27384,21.27115,35.20782,,409,,,Similar,Worse,20190000,,,1y
93881,Percentage of adults (aged 18+) classified as obese,E12000007,London region,E09000005,Brent,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,18.84757,14.86486,22.7027,12.7027,25.40541,,370,,,Better,Similar,20190000,,,1y
